,Year,Timesteps,Region,Technology,Carrier,Value
350,2021,15,reg1,Diesel_supply,Diesel,0.0
351,2021,16,reg1,Diesel_supply,Diesel,0.0
352,2021,17,reg1,Diesel_supply,Diesel,0.0
353,2021,18,reg1,Diesel_supply,Diesel,0.0
354,2021,19,reg1,Diesel_supply,Diesel,0.0
355,2021,20,reg1,Diesel_supply,Diesel,0.0
356,2021,21,reg1,Diesel_supply,Diesel,0.0
357,2021,22,reg1,Diesel_supply,Diesel,0.0
358,2021,23,reg1,Diesel_supply,Diesel,0.0
359,2021,24,reg1,Diesel_supply,Diesel,0.0
360,2022,1,reg1,Diesel_supply,Diesel,0.0
361,2022,2,reg1,Diesel_supply,Diesel,0.0
362,2022,3,reg1,Diesel_supply,Diesel,0.0
363,2022,4,reg1,Diesel_supply,Diesel,0.0
364,2022,5,reg1,Diesel_supply,Diesel,0.0
365,2022,6,reg1,Diesel_supply,Diesel,0.0
366,2022,7,reg1,Diesel_supply,Diesel,0.0
367,2022,8,reg1,Diesel_supply,Diesel,0.0
368,2022,9,reg1,Diesel_supply,Diesel,0.0
369,2022,10,reg1,Diesel_supply,Diesel,0.0
370,2022,11,reg1,Diesel_supply,Diesel,0.0
371,2022,12,reg1,Diesel_supply,Diesel,0.0
372,2022,13,reg1,Diesel_supply,Diesel,0.0
373,2022,14,reg1,Diesel_supply,Diesel,0.0
374,2022,15,reg1,Diesel_supply,Diesel,0.0
375,2022,16,reg1,Diesel_supply,Diesel,0.0
376,2022,17,reg1,Diesel_supply,Diesel,0.0
377,2022,18,reg1,Diesel_supply,Diesel,0.0
378,2022,19,reg1,Diesel_supply,Diesel,0.0
379,2022,20,reg1,Diesel_supply,Diesel,90.35252916050668
380,2022,21,reg1,Diesel_supply,Diesel,0.0
381,2022,22,reg1,Diesel_supply,Diesel,0.0
382,2022,23,reg1,Diesel_supply,Diesel,0.0
383,2022,24,reg1,Diesel_supply,Diesel,0.0
384,2023,1,reg1,Diesel_supply,Diesel,0.0
385,2023,2,reg1,Diesel_supply,Diesel,0.0
386,2023,3,reg1,Diesel_supply,Diesel,0.0
387,2023,4,reg1,Diesel_supply,Diesel,0.0
388,2023,5,reg1,Diesel_supply,Diesel,0.0
389,2023,6,reg1,Diesel_supply,Diesel,0.0
390,2023,7,reg1,Diesel_supply,Diesel,0.0
391,2023,8,reg1,Diesel_supply,Diesel,0.0
392,2023,9,reg1,Diesel_supply,Diesel,0.0
393,2023,10,reg1,Diesel_supply,Diesel,0.0
394,2023,11,reg1,Diesel_supply,Diesel,0.0
395,2023,12,reg1,Diesel_supply,Diesel,0.0
396,2023,13,reg1,Diesel_supply,Diesel,0.0
397,2023,14,reg1,Diesel_supply,Diesel,0.0
398,2023,15,reg1,Diesel_supply,Diesel,0.0
399,2023,16,reg1,Diesel_supply,Diesel,0.0
400,2023,17,reg1,Diesel_supply,Diesel,0.0
401,2023,18,reg1,Diesel_supply,Diesel,0.0
402,2023,19,reg1,Diesel_supply,Diesel,0.0
403,2023,20,reg1,Diesel_supply,Diesel,172.27697988771843
404,2023,21,reg1,Diesel_supply,Diesel,0.0
405,2023,22,reg1,Diesel_supply,Diesel,0.0
406,2023,23,reg1,Diesel_supply,Diesel,0.0
407,2023,24,reg1,Diesel_supply,Diesel,0.0
408,2024,1,reg1,Diesel_supply,Diesel,0.0
409,2024,2,reg1,Diesel_supply,Diesel,0.0
410,2024,3,reg1,Diesel_supply,Diesel,0.0
411,2024,4,reg1,Diesel_supply,Diesel,0.0
412,2024,5,reg1,Diesel_supply,Diesel,0.0
413,2024,6,reg1,Diesel_supply,Diesel,0.0
414,2024,7,reg1,Diesel_supply,Diesel,0.0
415,2024,8,reg1,Diesel_supply,Diesel,0.0
416,2024,9,reg1,Diesel_supply,Diesel,0.0
417,2024,10,reg1,Diesel_supply,Diesel,0.0
418,2024,11,reg1,Diesel_supply,Diesel,0.0
419,2024,12,reg1,Diesel_supply,Diesel,0.0
420,2024,13,reg1,Diesel_supply,Diesel,0.0
421,2024,14,reg1,Diesel_supply,Diesel,0.0
422,2024,15,reg1,Diesel_supply,Diesel,0.0
423,2024,16,reg1,Diesel_supply,Diesel,0.0
424,2024,17,reg1,Diesel_supply,Diesel,0.0
425,2024,18,reg1,Diesel_supply,Diesel,0.0
426,2024,19,reg1,Diesel_supply,Diesel,0.0
427,2024,20,reg1,Diesel_supply,Diesel,172.27697988771843
428,2024,21,reg1,Diesel_supply,Diesel,0.0
429,2024,22,reg1,Diesel_supply,Diesel,0.0
430,2024,23,reg1,Diesel_supply,Diesel,0.0
431,2024,24,reg1,Diesel_supply,Diesel,0.0
