,Year,Timesteps,From reg,To reg,Carrier,Value
6061,2019,14,reg2,reg3,Biofuel,0.0
6062,2019,15,reg2,reg3,Biofuel,0.0
6063,2019,16,reg2,reg3,Biofuel,0.0
6064,2019,17,reg2,reg3,Biofuel,0.0
6065,2019,18,reg2,reg3,Biofuel,0.0
6066,2019,19,reg2,reg3,Biofuel,0.0
6067,2019,20,reg2,reg3,Biofuel,0.0
6068,2019,21,reg2,reg3,Biofuel,0.0
6069,2019,22,reg2,reg3,Biofuel,0.0
6070,2019,23,reg2,reg3,Biofuel,0.0
6071,2019,24,reg2,reg3,Biofuel,0.0
6072,2020,1,reg2,reg3,Biofuel,0.0
6073,2020,2,reg2,reg3,Biofuel,0.0
6074,2020,3,reg2,reg3,Biofuel,0.0
6075,2020,4,reg2,reg3,Biofuel,0.0
6076,2020,5,reg2,reg3,Biofuel,0.0
6077,2020,6,reg2,reg3,Biofuel,0.0
6078,2020,7,reg2,reg3,Biofuel,0.0
6079,2020,8,reg2,reg3,Biofuel,0.0
6080,2020,9,reg2,reg3,Biofuel,0.0
6081,2020,10,reg2,reg3,Biofuel,0.0
6082,2020,11,reg2,reg3,Biofuel,0.0
6083,2020,12,reg2,reg3,Biofuel,0.0
6084,2020,13,reg2,reg3,Biofuel,0.0
6085,2020,14,reg2,reg3,Biofuel,0.0
6086,2020,15,reg2,reg3,Biofuel,0.0
6087,2020,16,reg2,reg3,Biofuel,0.0
6088,2020,17,reg2,reg3,Biofuel,0.0
6089,2020,18,reg2,reg3,Biofuel,0.0
6090,2020,19,reg2,reg3,Biofuel,0.0
6091,2020,20,reg2,reg3,Biofuel,0.0
6092,2020,21,reg2,reg3,Biofuel,0.0
6093,2020,22,reg2,reg3,Biofuel,0.0
6094,2020,23,reg2,reg3,Biofuel,0.0
6095,2020,24,reg2,reg3,Biofuel,0.0
6096,2021,1,reg2,reg3,Biofuel,0.0
6097,2021,2,reg2,reg3,Biofuel,0.0
6098,2021,3,reg2,reg3,Biofuel,0.0
6099,2021,4,reg2,reg3,Biofuel,0.0
6100,2021,5,reg2,reg3,Biofuel,0.0
6101,2021,6,reg2,reg3,Biofuel,0.0
6102,2021,7,reg2,reg3,Biofuel,0.0
6103,2021,8,reg2,reg3,Biofuel,0.0
6104,2021,9,reg2,reg3,Biofuel,0.0
6105,2021,10,reg2,reg3,Biofuel,0.0
6106,2021,11,reg2,reg3,Biofuel,0.0
6107,2021,12,reg2,reg3,Biofuel,0.0
6108,2021,13,reg2,reg3,Biofuel,0.0
6109,2021,14,reg2,reg3,Biofuel,0.0
6110,2021,15,reg2,reg3,Biofuel,0.0
6111,2021,16,reg2,reg3,Biofuel,0.0
6112,2021,17,reg2,reg3,Biofuel,0.0
6113,2021,18,reg2,reg3,Biofuel,0.0
6114,2021,19,reg2,reg3,Biofuel,0.0
6115,2021,20,reg2,reg3,Biofuel,0.0
6116,2021,21,reg2,reg3,Biofuel,0.0
6117,2021,22,reg2,reg3,Biofuel,0.0
6118,2021,23,reg2,reg3,Biofuel,0.0
6119,2021,24,reg2,reg3,Biofuel,0.0
6120,2022,1,reg2,reg3,Biofuel,0.0
6121,2022,2,reg2,reg3,Biofuel,0.0
6122,2022,3,reg2,reg3,Biofuel,0.0
6123,2022,4,reg2,reg3,Biofuel,0.0
6124,2022,5,reg2,reg3,Biofuel,0.0
6125,2022,6,reg2,reg3,Biofuel,0.0
6126,2022,7,reg2,reg3,Biofuel,0.0
6127,2022,8,reg2,reg3,Biofuel,0.0
6128,2022,9,reg2,reg3,Biofuel,0.0
6129,2022,10,reg2,reg3,Biofuel,0.0
6130,2022,11,reg2,reg3,Biofuel,0.0
6131,2022,12,reg2,reg3,Biofuel,0.0
6132,2022,13,reg2,reg3,Biofuel,0.0
6133,2022,14,reg2,reg3,Biofuel,0.0
6134,2022,15,reg2,reg3,Biofuel,0.0
6135,2022,16,reg2,reg3,Biofuel,0.0
6136,2022,17,reg2,reg3,Biofuel,0.0
6137,2022,18,reg2,reg3,Biofuel,0.0
6138,2022,19,reg2,reg3,Biofuel,0.0
6139,2022,20,reg2,reg3,Biofuel,0.0
6140,2022,21,reg2,reg3,Biofuel,0.0
6141,2022,22,reg2,reg3,Biofuel,0.0
6142,2022,23,reg2,reg3,Biofuel,0.0
6143,2022,24,reg2,reg3,Biofuel,0.0
6144,2023,1,reg2,reg3,Biofuel,0.0
6145,2023,2,reg2,reg3,Biofuel,0.0
6146,2023,3,reg2,reg3,Biofuel,0.0
6147,2023,4,reg2,reg3,Biofuel,0.0
6148,2023,5,reg2,reg3,Biofuel,0.0
6149,2023,6,reg2,reg3,Biofuel,0.0
6150,2023,7,reg2,reg3,Biofuel,0.0
6151,2023,8,reg2,reg3,Biofuel,0.0
6152,2023,9,reg2,reg3,Biofuel,0.0
6153,2023,10,reg2,reg3,Biofuel,0.0
6154,2023,11,reg2,reg3,Biofuel,0.0
6155,2023,12,reg2,reg3,Biofuel,0.0
6156,2023,13,reg2,reg3,Biofuel,0.0
6157,2023,14,reg2,reg3,Biofuel,0.0
6158,2023,15,reg2,reg3,Biofuel,0.0
6159,2023,16,reg2,reg3,Biofuel,0.0
6160,2023,17,reg2,reg3,Biofuel,0.0
6161,2023,18,reg2,reg3,Biofuel,0.0
6162,2023,19,reg2,reg3,Biofuel,0.0
6163,2023,20,reg2,reg3,Biofuel,0.0
6164,2023,21,reg2,reg3,Biofuel,0.0
6165,2023,22,reg2,reg3,Biofuel,0.0
6166,2023,23,reg2,reg3,Biofuel,0.0
6167,2023,24,reg2,reg3,Biofuel,0.0
6168,2024,1,reg2,reg3,Biofuel,0.0
6169,2024,2,reg2,reg3,Biofuel,0.0
6170,2024,3,reg2,reg3,Biofuel,0.0
6171,2024,4,reg2,reg3,Biofuel,0.0
6172,2024,5,reg2,reg3,Biofuel,0.0
6173,2024,6,reg2,reg3,Biofuel,0.0
6174,2024,7,reg2,reg3,Biofuel,0.0
6175,2024,8,reg2,reg3,Biofuel,0.0
6176,2024,9,reg2,reg3,Biofuel,0.0
6177,2024,10,reg2,reg3,Biofuel,0.0
6178,2024,11,reg2,reg3,Biofuel,0.0
6179,2024,12,reg2,reg3,Biofuel,0.0
6180,2024,13,reg2,reg3,Biofuel,0.0
6181,2024,14,reg2,reg3,Biofuel,0.0
6182,2024,15,reg2,reg3,Biofuel,0.0
6183,2024,16,reg2,reg3,Biofuel,0.0
6184,2024,17,reg2,reg3,Biofuel,0.0
6185,2024,18,reg2,reg3,Biofuel,0.0
6186,2024,19,reg2,reg3,Biofuel,0.0
6187,2024,20,reg2,reg3,Biofuel,0.0
6188,2024,21,reg2,reg3,Biofuel,0.0
6189,2024,22,reg2,reg3,Biofuel,0.0
6190,2024,23,reg2,reg3,Biofuel,0.0
6191,2024,24,reg2,reg3,Biofuel,0.0
6192,2025,1,reg2,reg3,Biofuel,0.0
6193,2025,2,reg2,reg3,Biofuel,0.0
6194,2025,3,reg2,reg3,Biofuel,0.0
6195,2025,4,reg2,reg3,Biofuel,0.0
6196,2025,5,reg2,reg3,Biofuel,0.0
6197,2025,6,reg2,reg3,Biofuel,0.0
6198,2025,7,reg2,reg3,Biofuel,0.0
6199,2025,8,reg2,reg3,Biofuel,0.0
6200,2025,9,reg2,reg3,Biofuel,0.0
6201,2025,10,reg2,reg3,Biofuel,0.0
6202,2025,11,reg2,reg3,Biofuel,0.0
6203,2025,12,reg2,reg3,Biofuel,0.0
6204,2025,13,reg2,reg3,Biofuel,0.0
6205,2025,14,reg2,reg3,Biofuel,0.0
6206,2025,15,reg2,reg3,Biofuel,0.0
6207,2025,16,reg2,reg3,Biofuel,0.0
6208,2025,17,reg2,reg3,Biofuel,0.0
6209,2025,18,reg2,reg3,Biofuel,0.0
6210,2025,19,reg2,reg3,Biofuel,0.0
6211,2025,20,reg2,reg3,Biofuel,0.0
6212,2025,21,reg2,reg3,Biofuel,0.0
6213,2025,22,reg2,reg3,Biofuel,0.0
6214,2025,23,reg2,reg3,Biofuel,0.0
6215,2025,24,reg2,reg3,Biofuel,0.0
6216,2026,1,reg2,reg3,Biofuel,0.0
6217,2026,2,reg2,reg3,Biofuel,0.0
6218,2026,3,reg2,reg3,Biofuel,0.0
6219,2026,4,reg2,reg3,Biofuel,0.0
6220,2026,5,reg2,reg3,Biofuel,0.0
6221,2026,6,reg2,reg3,Biofuel,0.0
6222,2026,7,reg2,reg3,Biofuel,0.0
6223,2026,8,reg2,reg3,Biofuel,0.0
6224,2026,9,reg2,reg3,Biofuel,0.0
6225,2026,10,reg2,reg3,Biofuel,0.0
6226,2026,11,reg2,reg3,Biofuel,0.0
6227,2026,12,reg2,reg3,Biofuel,0.0
6228,2026,13,reg2,reg3,Biofuel,0.0
6229,2026,14,reg2,reg3,Biofuel,0.0
6230,2026,15,reg2,reg3,Biofuel,0.0
6231,2026,16,reg2,reg3,Biofuel,0.0
6232,2026,17,reg2,reg3,Biofuel,0.0
6233,2026,18,reg2,reg3,Biofuel,0.0
6234,2026,19,reg2,reg3,Biofuel,0.0
6235,2026,20,reg2,reg3,Biofuel,0.0
6236,2026,21,reg2,reg3,Biofuel,0.0
6237,2026,22,reg2,reg3,Biofuel,0.0
6238,2026,23,reg2,reg3,Biofuel,0.0
6239,2026,24,reg2,reg3,Biofuel,0.0
6240,2027,1,reg2,reg3,Biofuel,0.0
6241,2027,2,reg2,reg3,Biofuel,0.0
6242,2027,3,reg2,reg3,Biofuel,0.0
6243,2027,4,reg2,reg3,Biofuel,0.0
6244,2027,5,reg2,reg3,Biofuel,0.0
6245,2027,6,reg2,reg3,Biofuel,0.0
6246,2027,7,reg2,reg3,Biofuel,0.0
6247,2027,8,reg2,reg3,Biofuel,0.0
6248,2027,9,reg2,reg3,Biofuel,0.0
6249,2027,10,reg2,reg3,Biofuel,0.0
6250,2027,11,reg2,reg3,Biofuel,0.0
6251,2027,12,reg2,reg3,Biofuel,0.0
6252,2027,13,reg2,reg3,Biofuel,0.0
6253,2027,14,reg2,reg3,Biofuel,0.0
6254,2027,15,reg2,reg3,Biofuel,0.0
6255,2027,16,reg2,reg3,Biofuel,0.0
6256,2027,17,reg2,reg3,Biofuel,0.0
6257,2027,18,reg2,reg3,Biofuel,0.0
6258,2027,19,reg2,reg3,Biofuel,0.0
6259,2027,20,reg2,reg3,Biofuel,0.0
6260,2027,21,reg2,reg3,Biofuel,0.0
6261,2027,22,reg2,reg3,Biofuel,0.0
6262,2027,23,reg2,reg3,Biofuel,0.0
6263,2027,24,reg2,reg3,Biofuel,0.0
6264,2028,1,reg2,reg3,Biofuel,0.0
6265,2028,2,reg2,reg3,Biofuel,0.0
6266,2028,3,reg2,reg3,Biofuel,0.0
6267,2028,4,reg2,reg3,Biofuel,0.0
6268,2028,5,reg2,reg3,Biofuel,0.0
6269,2028,6,reg2,reg3,Biofuel,0.0
6270,2028,7,reg2,reg3,Biofuel,0.0
6271,2028,8,reg2,reg3,Biofuel,0.0
6272,2028,9,reg2,reg3,Biofuel,0.0
6273,2028,10,reg2,reg3,Biofuel,0.0
6274,2028,11,reg2,reg3,Biofuel,0.0
6275,2028,12,reg2,reg3,Biofuel,0.0
6276,2028,13,reg2,reg3,Biofuel,0.0
6277,2028,14,reg2,reg3,Biofuel,0.0
6278,2028,15,reg2,reg3,Biofuel,0.0
6279,2028,16,reg2,reg3,Biofuel,0.0
6280,2028,17,reg2,reg3,Biofuel,0.0
6281,2028,18,reg2,reg3,Biofuel,0.0
6282,2028,19,reg2,reg3,Biofuel,0.0
6283,2028,20,reg2,reg3,Biofuel,0.0
6284,2028,21,reg2,reg3,Biofuel,0.0
6285,2028,22,reg2,reg3,Biofuel,0.0
6286,2028,23,reg2,reg3,Biofuel,0.0
6287,2028,24,reg2,reg3,Biofuel,0.0
6288,2029,1,reg2,reg3,Biofuel,0.0
6289,2029,2,reg2,reg3,Biofuel,0.0
6290,2029,3,reg2,reg3,Biofuel,0.0
6291,2029,4,reg2,reg3,Biofuel,0.0
6292,2029,5,reg2,reg3,Biofuel,0.0
6293,2029,6,reg2,reg3,Biofuel,0.0
6294,2029,7,reg2,reg3,Biofuel,0.0
6295,2029,8,reg2,reg3,Biofuel,0.0
6296,2029,9,reg2,reg3,Biofuel,0.0
6297,2029,10,reg2,reg3,Biofuel,0.0
6298,2029,11,reg2,reg3,Biofuel,0.0
6299,2029,12,reg2,reg3,Biofuel,0.0
6300,2029,13,reg2,reg3,Biofuel,0.0
6301,2029,14,reg2,reg3,Biofuel,0.0
6302,2029,15,reg2,reg3,Biofuel,0.0
6303,2029,16,reg2,reg3,Biofuel,0.0
6304,2029,17,reg2,reg3,Biofuel,0.0
6305,2029,18,reg2,reg3,Biofuel,0.0
6306,2029,19,reg2,reg3,Biofuel,0.0
6307,2029,20,reg2,reg3,Biofuel,0.0
6308,2029,21,reg2,reg3,Biofuel,0.0
6309,2029,22,reg2,reg3,Biofuel,0.0
6310,2029,23,reg2,reg3,Biofuel,0.0
6311,2029,24,reg2,reg3,Biofuel,0.0
6312,2030,1,reg2,reg3,Biofuel,0.0
6313,2030,2,reg2,reg3,Biofuel,0.0
6314,2030,3,reg2,reg3,Biofuel,0.0
6315,2030,4,reg2,reg3,Biofuel,0.0
6316,2030,5,reg2,reg3,Biofuel,0.0
6317,2030,6,reg2,reg3,Biofuel,0.0
6318,2030,7,reg2,reg3,Biofuel,0.0
6319,2030,8,reg2,reg3,Biofuel,0.0
6320,2030,9,reg2,reg3,Biofuel,0.0
6321,2030,10,reg2,reg3,Biofuel,0.0
6322,2030,11,reg2,reg3,Biofuel,0.0
6323,2030,12,reg2,reg3,Biofuel,0.0
6324,2030,13,reg2,reg3,Biofuel,0.0
6325,2030,14,reg2,reg3,Biofuel,0.0
6326,2030,15,reg2,reg3,Biofuel,0.0
6327,2030,16,reg2,reg3,Biofuel,0.0
6328,2030,17,reg2,reg3,Biofuel,0.0
6329,2030,18,reg2,reg3,Biofuel,0.0
6330,2030,19,reg2,reg3,Biofuel,0.0
6331,2030,20,reg2,reg3,Biofuel,0.0
6332,2030,21,reg2,reg3,Biofuel,0.0
6333,2030,22,reg2,reg3,Biofuel,0.0
6334,2030,23,reg2,reg3,Biofuel,0.0
6335,2030,24,reg2,reg3,Biofuel,0.0
6336,2019,1,reg2,reg3,Electricity,0.0
6337,2019,2,reg2,reg3,Electricity,0.0
6338,2019,3,reg2,reg3,Electricity,0.0
6339,2019,4,reg2,reg3,Electricity,0.0
6340,2019,5,reg2,reg3,Electricity,0.0
6341,2019,6,reg2,reg3,Electricity,0.0
6342,2019,7,reg2,reg3,Electricity,0.0
6343,2019,8,reg2,reg3,Electricity,0.0
6344,2019,9,reg2,reg3,Electricity,0.0
6345,2019,10,reg2,reg3,Electricity,0.0
6346,2019,11,reg2,reg3,Electricity,0.0
6347,2019,12,reg2,reg3,Electricity,0.0
6348,2019,13,reg2,reg3,Electricity,0.0
6349,2019,14,reg2,reg3,Electricity,0.0
6350,2019,15,reg2,reg3,Electricity,0.0
6351,2019,16,reg2,reg3,Electricity,0.0
6352,2019,17,reg2,reg3,Electricity,0.0
6353,2019,18,reg2,reg3,Electricity,0.0
6354,2019,19,reg2,reg3,Electricity,0.0
6355,2019,20,reg2,reg3,Electricity,0.0
6356,2019,21,reg2,reg3,Electricity,0.0
6357,2019,22,reg2,reg3,Electricity,0.0
6358,2019,23,reg2,reg3,Electricity,0.0
6359,2019,24,reg2,reg3,Electricity,0.0
6360,2020,1,reg2,reg3,Electricity,0.0
6361,2020,2,reg2,reg3,Electricity,0.0
6362,2020,3,reg2,reg3,Electricity,0.0
6363,2020,4,reg2,reg3,Electricity,0.0
6364,2020,5,reg2,reg3,Electricity,0.0
6365,2020,6,reg2,reg3,Electricity,0.0
6366,2020,7,reg2,reg3,Electricity,0.0
6367,2020,8,reg2,reg3,Electricity,0.0
6368,2020,9,reg2,reg3,Electricity,0.0
6369,2020,10,reg2,reg3,Electricity,0.0
6370,2020,11,reg2,reg3,Electricity,0.0
6371,2020,12,reg2,reg3,Electricity,0.0
6372,2020,13,reg2,reg3,Electricity,0.0
6373,2020,14,reg2,reg3,Electricity,0.0
6374,2020,15,reg2,reg3,Electricity,0.0
6375,2020,16,reg2,reg3,Electricity,0.0
6376,2020,17,reg2,reg3,Electricity,0.0
6377,2020,18,reg2,reg3,Electricity,0.0
6378,2020,19,reg2,reg3,Electricity,0.0
6379,2020,20,reg2,reg3,Electricity,0.0
6380,2020,21,reg2,reg3,Electricity,0.0
6381,2020,22,reg2,reg3,Electricity,0.0
6382,2020,23,reg2,reg3,Electricity,0.0
6383,2020,24,reg2,reg3,Electricity,0.0
6384,2021,1,reg2,reg3,Electricity,0.0
6385,2021,2,reg2,reg3,Electricity,0.0
6386,2021,3,reg2,reg3,Electricity,0.0
6387,2021,4,reg2,reg3,Electricity,0.0
6388,2021,5,reg2,reg3,Electricity,0.0
6389,2021,6,reg2,reg3,Electricity,0.0
6390,2021,7,reg2,reg3,Electricity,0.0
6391,2021,8,reg2,reg3,Electricity,0.0
6392,2021,9,reg2,reg3,Electricity,0.0
6393,2021,10,reg2,reg3,Electricity,0.0
6394,2021,11,reg2,reg3,Electricity,0.0
6395,2021,12,reg2,reg3,Electricity,0.0
6396,2021,13,reg2,reg3,Electricity,0.0
6397,2021,14,reg2,reg3,Electricity,0.0
6398,2021,15,reg2,reg3,Electricity,0.0
6399,2021,16,reg2,reg3,Electricity,0.0
6400,2021,17,reg2,reg3,Electricity,0.0
6401,2021,18,reg2,reg3,Electricity,0.0
6402,2021,19,reg2,reg3,Electricity,0.0
6403,2021,20,reg2,reg3,Electricity,0.0
6404,2021,21,reg2,reg3,Electricity,0.0
6405,2021,22,reg2,reg3,Electricity,0.0
6406,2021,23,reg2,reg3,Electricity,0.0
6407,2021,24,reg2,reg3,Electricity,0.0
6408,2022,1,reg2,reg3,Electricity,0.0
6409,2022,2,reg2,reg3,Electricity,0.0
6410,2022,3,reg2,reg3,Electricity,0.0
6411,2022,4,reg2,reg3,Electricity,0.0
6412,2022,5,reg2,reg3,Electricity,0.0
6413,2022,6,reg2,reg3,Electricity,0.0
6414,2022,7,reg2,reg3,Electricity,0.0
6415,2022,8,reg2,reg3,Electricity,0.0
6416,2022,9,reg2,reg3,Electricity,0.0
6417,2022,10,reg2,reg3,Electricity,0.0
6418,2022,11,reg2,reg3,Electricity,0.0
6419,2022,12,reg2,reg3,Electricity,0.0
6420,2022,13,reg2,reg3,Electricity,0.0
6421,2022,14,reg2,reg3,Electricity,0.0
6422,2022,15,reg2,reg3,Electricity,0.0
6423,2022,16,reg2,reg3,Electricity,0.0
6424,2022,17,reg2,reg3,Electricity,0.0
6425,2022,18,reg2,reg3,Electricity,0.0
6426,2022,19,reg2,reg3,Electricity,0.0
6427,2022,20,reg2,reg3,Electricity,0.0
6428,2022,21,reg2,reg3,Electricity,0.0
6429,2022,22,reg2,reg3,Electricity,0.0
6430,2022,23,reg2,reg3,Electricity,0.0
6431,2022,24,reg2,reg3,Electricity,0.0
6432,2023,1,reg2,reg3,Electricity,0.0
6433,2023,2,reg2,reg3,Electricity,0.0
6434,2023,3,reg2,reg3,Electricity,0.0
6435,2023,4,reg2,reg3,Electricity,0.0
6436,2023,5,reg2,reg3,Electricity,0.0
6437,2023,6,reg2,reg3,Electricity,0.0
6438,2023,7,reg2,reg3,Electricity,0.0
6439,2023,8,reg2,reg3,Electricity,0.0
6440,2023,9,reg2,reg3,Electricity,0.0
6441,2023,10,reg2,reg3,Electricity,0.0
6442,2023,11,reg2,reg3,Electricity,0.0
6443,2023,12,reg2,reg3,Electricity,0.0
6444,2023,13,reg2,reg3,Electricity,0.0
6445,2023,14,reg2,reg3,Electricity,0.0
6446,2023,15,reg2,reg3,Electricity,0.0
6447,2023,16,reg2,reg3,Electricity,0.0
6448,2023,17,reg2,reg3,Electricity,0.0
6449,2023,18,reg2,reg3,Electricity,0.0
6450,2023,19,reg2,reg3,Electricity,0.0
6451,2023,20,reg2,reg3,Electricity,0.0
6452,2023,21,reg2,reg3,Electricity,0.0
6453,2023,22,reg2,reg3,Electricity,0.0
6454,2023,23,reg2,reg3,Electricity,0.0
6455,2023,24,reg2,reg3,Electricity,0.0
6456,2024,1,reg2,reg3,Electricity,0.0
6457,2024,2,reg2,reg3,Electricity,0.0
6458,2024,3,reg2,reg3,Electricity,0.0
6459,2024,4,reg2,reg3,Electricity,0.0
6460,2024,5,reg2,reg3,Electricity,0.0
6461,2024,6,reg2,reg3,Electricity,0.0
6462,2024,7,reg2,reg3,Electricity,0.0
6463,2024,8,reg2,reg3,Electricity,0.0
6464,2024,9,reg2,reg3,Electricity,0.0
6465,2024,10,reg2,reg3,Electricity,0.0
6466,2024,11,reg2,reg3,Electricity,0.0
6467,2024,12,reg2,reg3,Electricity,0.0
6468,2024,13,reg2,reg3,Electricity,0.0
6469,2024,14,reg2,reg3,Electricity,0.0
6470,2024,15,reg2,reg3,Electricity,0.0
6471,2024,16,reg2,reg3,Electricity,0.0
6472,2024,17,reg2,reg3,Electricity,0.0
6473,2024,18,reg2,reg3,Electricity,0.0
6474,2024,19,reg2,reg3,Electricity,0.0
6475,2024,20,reg2,reg3,Electricity,0.0
6476,2024,21,reg2,reg3,Electricity,0.0
6477,2024,22,reg2,reg3,Electricity,0.0
6478,2024,23,reg2,reg3,Electricity,0.0
6479,2024,24,reg2,reg3,Electricity,0.0
6480,2025,1,reg2,reg3,Electricity,0.0
6481,2025,2,reg2,reg3,Electricity,0.0
6482,2025,3,reg2,reg3,Electricity,0.0
6483,2025,4,reg2,reg3,Electricity,0.0
6484,2025,5,reg2,reg3,Electricity,0.0
6485,2025,6,reg2,reg3,Electricity,0.0
6486,2025,7,reg2,reg3,Electricity,0.0
6487,2025,8,reg2,reg3,Electricity,0.0
6488,2025,9,reg2,reg3,Electricity,0.0
6489,2025,10,reg2,reg3,Electricity,0.0
6490,2025,11,reg2,reg3,Electricity,0.0
6491,2025,12,reg2,reg3,Electricity,0.0
6492,2025,13,reg2,reg3,Electricity,0.0
6493,2025,14,reg2,reg3,Electricity,0.0
6494,2025,15,reg2,reg3,Electricity,0.0
6495,2025,16,reg2,reg3,Electricity,0.0
6496,2025,17,reg2,reg3,Electricity,0.0
6497,2025,18,reg2,reg3,Electricity,0.0
6498,2025,19,reg2,reg3,Electricity,0.0
6499,2025,20,reg2,reg3,Electricity,0.0
6500,2025,21,reg2,reg3,Electricity,0.0
6501,2025,22,reg2,reg3,Electricity,0.0
6502,2025,23,reg2,reg3,Electricity,0.0
6503,2025,24,reg2,reg3,Electricity,0.0
6504,2026,1,reg2,reg3,Electricity,0.0
6505,2026,2,reg2,reg3,Electricity,0.0
6506,2026,3,reg2,reg3,Electricity,0.0
6507,2026,4,reg2,reg3,Electricity,0.0
6508,2026,5,reg2,reg3,Electricity,0.0
6509,2026,6,reg2,reg3,Electricity,0.0
6510,2026,7,reg2,reg3,Electricity,0.0
6511,2026,8,reg2,reg3,Electricity,0.0
6512,2026,9,reg2,reg3,Electricity,0.0
6513,2026,10,reg2,reg3,Electricity,0.0
6514,2026,11,reg2,reg3,Electricity,0.0
6515,2026,12,reg2,reg3,Electricity,0.0
6516,2026,13,reg2,reg3,Electricity,0.0
6517,2026,14,reg2,reg3,Electricity,0.0
6518,2026,15,reg2,reg3,Electricity,0.0
6519,2026,16,reg2,reg3,Electricity,0.0
6520,2026,17,reg2,reg3,Electricity,0.0
6521,2026,18,reg2,reg3,Electricity,0.0
6522,2026,19,reg2,reg3,Electricity,0.0
6523,2026,20,reg2,reg3,Electricity,0.0
6524,2026,21,reg2,reg3,Electricity,0.0
6525,2026,22,reg2,reg3,Electricity,0.0
6526,2026,23,reg2,reg3,Electricity,0.0
6527,2026,24,reg2,reg3,Electricity,0.0
6528,2027,1,reg2,reg3,Electricity,0.0
6529,2027,2,reg2,reg3,Electricity,0.0
6530,2027,3,reg2,reg3,Electricity,0.0
6531,2027,4,reg2,reg3,Electricity,0.0
6532,2027,5,reg2,reg3,Electricity,0.0
6533,2027,6,reg2,reg3,Electricity,0.0
6534,2027,7,reg2,reg3,Electricity,0.0
6535,2027,8,reg2,reg3,Electricity,0.0
6536,2027,9,reg2,reg3,Electricity,0.0
6537,2027,10,reg2,reg3,Electricity,0.0
6538,2027,11,reg2,reg3,Electricity,0.0
6539,2027,12,reg2,reg3,Electricity,0.0
6540,2027,13,reg2,reg3,Electricity,0.0
6541,2027,14,reg2,reg3,Electricity,0.0
6542,2027,15,reg2,reg3,Electricity,0.0
6543,2027,16,reg2,reg3,Electricity,0.0
6544,2027,17,reg2,reg3,Electricity,0.0
6545,2027,18,reg2,reg3,Electricity,0.0
6546,2027,19,reg2,reg3,Electricity,0.0
6547,2027,20,reg2,reg3,Electricity,0.0
6548,2027,21,reg2,reg3,Electricity,0.0
6549,2027,22,reg2,reg3,Electricity,0.0
6550,2027,23,reg2,reg3,Electricity,0.0
6551,2027,24,reg2,reg3,Electricity,0.0
6552,2028,1,reg2,reg3,Electricity,0.0
6553,2028,2,reg2,reg3,Electricity,0.0
6554,2028,3,reg2,reg3,Electricity,0.0
6555,2028,4,reg2,reg3,Electricity,0.0
6556,2028,5,reg2,reg3,Electricity,0.0
6557,2028,6,reg2,reg3,Electricity,0.0
6558,2028,7,reg2,reg3,Electricity,0.0
6559,2028,8,reg2,reg3,Electricity,0.0
6560,2028,9,reg2,reg3,Electricity,0.0
6561,2028,10,reg2,reg3,Electricity,0.0
6562,2028,11,reg2,reg3,Electricity,0.0
6563,2028,12,reg2,reg3,Electricity,0.0
6564,2028,13,reg2,reg3,Electricity,0.0
6565,2028,14,reg2,reg3,Electricity,0.0
6566,2028,15,reg2,reg3,Electricity,0.0
6567,2028,16,reg2,reg3,Electricity,0.0
6568,2028,17,reg2,reg3,Electricity,0.0
6569,2028,18,reg2,reg3,Electricity,0.0
6570,2028,19,reg2,reg3,Electricity,0.0
6571,2028,20,reg2,reg3,Electricity,0.0
6572,2028,21,reg2,reg3,Electricity,0.0
6573,2028,22,reg2,reg3,Electricity,0.0
6574,2028,23,reg2,reg3,Electricity,0.0
6575,2028,24,reg2,reg3,Electricity,0.0
6576,2029,1,reg2,reg3,Electricity,0.0
6577,2029,2,reg2,reg3,Electricity,0.0
6578,2029,3,reg2,reg3,Electricity,0.0
6579,2029,4,reg2,reg3,Electricity,0.0
6580,2029,5,reg2,reg3,Electricity,0.0
6581,2029,6,reg2,reg3,Electricity,0.0
6582,2029,7,reg2,reg3,Electricity,0.0
6583,2029,8,reg2,reg3,Electricity,0.0
6584,2029,9,reg2,reg3,Electricity,0.0
6585,2029,10,reg2,reg3,Electricity,0.0
6586,2029,11,reg2,reg3,Electricity,0.0
6587,2029,12,reg2,reg3,Electricity,0.0
6588,2029,13,reg2,reg3,Electricity,0.0
6589,2029,14,reg2,reg3,Electricity,0.0
6590,2029,15,reg2,reg3,Electricity,0.0
6591,2029,16,reg2,reg3,Electricity,0.0
6592,2029,17,reg2,reg3,Electricity,0.0
6593,2029,18,reg2,reg3,Electricity,0.0
6594,2029,19,reg2,reg3,Electricity,0.0
6595,2029,20,reg2,reg3,Electricity,0.0
6596,2029,21,reg2,reg3,Electricity,0.0
6597,2029,22,reg2,reg3,Electricity,0.0
6598,2029,23,reg2,reg3,Electricity,0.0
6599,2029,24,reg2,reg3,Electricity,0.0
6600,2030,1,reg2,reg3,Electricity,0.0
6601,2030,2,reg2,reg3,Electricity,0.0
6602,2030,3,reg2,reg3,Electricity,0.0
6603,2030,4,reg2,reg3,Electricity,0.0
6604,2030,5,reg2,reg3,Electricity,0.0
6605,2030,6,reg2,reg3,Electricity,0.0
6606,2030,7,reg2,reg3,Electricity,0.0
6607,2030,8,reg2,reg3,Electricity,0.0
